y,x0,x1,x2,x3,x4,x5,x6,x7
6.9,A1,A4,A1,,150.0,7,A1,A1
0.255,A0,A0,A1,0.0,150.0,7,A0,A0
0.7,A1,A2,A1,0.0,150.0,3,A0,A0
19.99,A1,,A1,125.0,20.0,1,A0,A1
0.0,A1,A7,A2,,150.0,0,A2,A2
10.9,A0,A4,A1,122.0,70.0,6,A0,A1
0.29,A1,A4,A1,0.0,150.0,7,A0,A1
9.5,A0,A0,A0,310.0,80.0,4,A1,A1
2.799,A0,A3,A1,80.0,90.0,12,A0,A1
2.5,A0,A8,A1,69.0,150.0,8,A1,A1
0.25,A1,A1,A1,60.0,90.0,9,A1,A1
0.8,A0,A4,A1,75.0,150.0,5,A0,A1
0.65,A1,A2,A1,50.0,150.0,0,A0,A2
4.977,A0,A2,A1,69.0,125.0,2,A0,A1
5.2,A1,A4,A1,,150.0,3,A1,A1
5.45,A0,A3,A1,163.0,150.0,10,A0,A1
3.0,A0,A4,A1,170.0,150.0,7,A0,A1
0.68,A1,A7,A2,90.0,150.0,0,A2,A2
1.4,A0,A4,A0,125.0,125.0,12,A0,A1
7.5,A0,A2,A1,26.0,20.0,5,A0,A1
3.4,A0,A4,A2,0.0,150.0,11,A1,A1
3.99,A0,A2,A1,68.0,50.0,2,A0,A1
18.0,A1,A4,A0,245.0,60.0,11,A1,A1
1.85,A0,A2,A0,,40.0,1,A0,A1
4.75,A0,A4,A1,192.0,150.0,4,A0,A1
5.25,A1,A8,A1,105.0,150.0,11,A1,A1
2.2,A1,A7,A2,0.0,150.0,0,A2,A2
9.0,A0,A0,A1,125.0,80.0,6,A0,A1
24.79,A1,A3,A1,160.0,90.0,5,A0,A1
7.0,A1,A6,A0,0.0,150.0,8,A1,A1
0.2,A1,A2,A1,60.0,150.0,0,A2,A1
5.2,A1,A4,A1,116.0,125.0,6,A0,A1
13.999,A0,A5,A1,150.0,90.0,2,A0,A1
0.8,A0,A7,A1,102.0,150.0,10,A0,A2
0.0,A0,A7,A2,0.0,150.0,0,A2,A1
0.25,A0,A2,A1,55.0,150.0,10,A0,A0
0.7,A1,A4,A1,150.0,150.0,3,A0,A1
1.7,A0,A2,A1,75.0,150.0,7,A0,A0
0.6,A0,A2,A1,45.0,150.0,1,A0,A2
0.35,A0,A2,A1,0.0,150.0,7,A0,A2
2.0,A0,A4,A1,86.0,150.0,3,A0,A1
4.99,A1,A2,A0,61.0,70.0,12,A0,A1
2.2,A1,A4,A1,101.0,150.0,1,A0,A1
9.999,A1,A1,A2,0.0,20.0,4,A2,A2
25.99,A0,A4,A1,220.0,20.0,3,A0,A1
0.7,A0,A0,A1,193.0,150.0,10,A0,A2
9.8,A0,A5,A1,,80.0,10,A1,A1
59.0,A0,A3,A1,450.0,5.0,11,A2,A1
7.9,A0,A8,A1,170.0,125.0,1,A1,A1
0.0,A1,A4,A1,75.0,150.0,6,A0,A1
0.65,A0,A7,A2,0.0,150.0,5,A2,A2
5.0,A1,A0,A1,131.0,150.0,5,A0,A1
0.0,A1,A4,A1,150.0,150.0,12,A0,A1
9.25,A1,A4,A1,170.0,90.0,6,A1,A1
1.699,A0,A4,A1,136.0,150.0,1,A0,A1
4.999,A1,A2,A0,84.0,100.0,9,A0,A2
9.49,A0,A0,A1,143.0,150.0,4,A1,A1
1.5,A1,A4,A1,105.0,150.0,11,A0,A0
1.4,A0,A4,A1,107.0,150.0,5,A0,A1
1.65,A1,A2,A1,54.0,150.0,9,A3,A1
2.99,A0,A4,A1,105.0,150.0,10,A0,A1
29.5,A1,A6,A1,0.0,10.0,7,A0,A1
0.69,A0,A0,A1,0.0,150.0,0,A2,A2
10.9,A0,A4,A1,54.0,20.0,10,A0,A1
6.8,A1,A8,A1,110.0,60.0,8,A0,A1
1.3,A0,A4,A1,75.0,150.0,8,A0,A1
21.999,A0,A4,A1,143.0,30.0,2,A1,A1
0.75,A0,A0,A1,101.0,150.0,3,A0,A1
8.5,A1,A0,A1,,125.0,7,A0,A0
3.99,A1,A2,A1,65.0,80.0,1,A0,A1
1.4,A0,A4,A1,,150.0,3,A0,A1
2.899,A1,A4,A1,105.0,125.0,5,A0,A1
2.8,A1,A8,A1,125.0,150.0,7,A1,A1
6.999,A0,A5,A1,204.0,150.0,11,A1,A1
3.8,A1,A8,A1,102.0,150.0,6,A1,A2
7.0,A0,A4,A0,141.0,100.0,12,A0,A1
5.9,A0,,A1,131.0,150.0,7,A1,A1
9.999,A0,A4,A1,260.0,90.0,3,A0,A1
2.8,A1,A0,A2,0.0,150.0,8,A1,A2
12.0,A0,A4,A1,175.0,125.0,11,A1,A1
0.49,A1,A2,A0,0.0,125.0,7,A0,A0
3.999,A0,A6,A1,,150.0,3,A0,A1
17.95,A0,A4,A1,125.0,50.0,6,A0,A1
0.001,A1,A7,A2,0.0,150.0,0,A1,A2
0.5,A0,A4,A1,101.0,150.0,5,A0,A1
14.0,A0,A0,A0,190.0,150.0,7,A1,A1
1.2,A1,A2,A1,150.0,150.0,0,A0,A0
1.3,A1,A2,A1,,150.0,6,A0,A2
10.9,A1,A0,A0,,150.0,8,A1,A1
14.995,A1,A6,A1,300.0,150.0,1,A0,A1
15.5,A1,A3,A0,163.0,150.0,4,A1,A1
18.99,A1,A0,A1,,150.0,4,A1,A1
3.1,A1,A0,A2,0.0,150.0,11,A1,A1
9.0,A0,A3,A1,136.0,90.0,6,A0,A1
2.49,A0,A8,A1,75.0,150.0,6,A0,A1
2.999,A1,A4,A1,136.0,150.0,4,A1,A1
3.85,A1,A0,A1,163.0,150.0,11,A0,A1
0.04,A1,,A1,75.0,150.0,2,A0,A2
0.001,A1,A7,A2,,150.0,0,A2,A2
5.49,A0,A4,A1,116.0,125.0,1,A0,A1
24.0,A0,A4,A0,,125.0,11,A1,A1
0.499,A1,A0,A1,0.0,150.0,7,A0,A2
1.4,A0,A0,A0,125.0,150.0,4,A0,A1
0.599,A0,A3,A1,,150.0,3,A0,A1
1.2,A1,A4,A1,150.0,150.0,12,A0,A2
0.8,A1,A4,A1,136.0,150.0,2,A0,A1
1.25,A1,A4,A1,,150.0,4,A0,A1
9.995,A1,A4,A1,226.0,125.0,6,A0,A1
9.25,A1,A0,A0,109.0,90.0,6,A1,A1
2.5,A1,A4,A1,193.0,150.0,10,A1,A1
0.45,A1,A7,A1,75.0,150.0,7,A0,A1
0.8,A1,A2,A1,54.0,90.0,1,A0,A1
0.5,A0,A2,A1,45.0,150.0,5,A0,A1
17.95,A1,A3,A0,200.0,30.0,3,A0,A1
3.75,A1,A4,A1,140.0,150.0,3,A0,A1
1.2,A1,A0,A1,0.0,150.0,5,A1,A2
1.8,A0,A2,A1,0.0,90.0,3,A2,A1
7.99,A1,A4,A1,,50.0,12,A0,A1
3.49,A1,A4,A1,0.0,150.0,4,A1,A1
0.2,A1,A2,A1,75.0,150.0,2,A0,A0
5.3,A1,A8,A1,143.0,150.0,3,A1,A1
2.999,A0,A8,A1,60.0,125.0,10,A1,A2
0.45,A1,A4,A1,119.0,5.0,4,A0,A1
16.0,A0,A4,A1,190.0,150.0,3,A0,A1
4.3,A0,,A1,147.0,150.0,1,A1,A1
10.9,A0,A4,A0,239.0,150.0,11,A1,A1
2.5,A0,A2,A1,105.0,150.0,7,A1,A2
2.95,A1,A0,A0,131.0,150.0,3,A1,A1
4.5,A0,A5,A0,197.0,150.0,6,A0,A1
0.0,A1,A0,A1,147.0,150.0,3,A0,A2
7.95,A0,A6,A1,,100.0,4,A0,A1
3.85,A1,A4,A1,0.0,90.0,12,A0,A1
3.0,A1,A2,A1,115.0,125.0,9,A0,A2
4.25,A1,A4,A1,101.0,125.0,6,A0,A1
5.799,A1,A2,A0,84.0,30.0,4,A0,A1
1.8,A1,A7,A1,155.0,150.0,10,A1,A0
1.5,A0,A4,A0,101.0,150.0,9,A0,A1
0.5,A1,,A1,116.0,150.0,0,A2,A2
2.5,A0,A8,A1,0.0,150.0,12,A1,A1
2.8,A0,A4,A1,0.0,150.0,7,A1,A1
15.35,A0,A0,A1,126.0,60.0,2,A1,A1
1.25,A0,A2,A1,75.0,150.0,3,A0,A1
0.35,A0,A2,A1,70.0,150.0,6,A0,A0
0.6,A0,A4,A0,0.0,150.0,10,A0,A1
1.2,A1,A0,A1,0.0,150.0,0,A2,A2
3.25,A1,A4,A1,147.0,125.0,2,A0,A1
1.2,A1,A4,A1,,150.0,8,A0,A1
14.7,A1,A4,A1,160.0,70.0,2,A0,A1
1.2,A1,A2,A1,54.0,150.0,3,A0,A1
0.425,A0,A4,A1,0.0,150.0,4,A0,A0
12.8,A0,A0,A0,190.0,150.0,1,A1,A2
0.001,A1,A0,A1,116.0,150.0,2,A0,A0
0.0,A0,A7,A2,0.0,5.0,0,A2,A2
5.2,A0,A4,A1,,125.0,3,A0,A1
0.0,A0,A7,A0,272.0,150.0,4,A0,A2
4.4,A1,A8,A1,150.0,150.0,4,A1,A1
3.199,A1,A2,A1,110.0,125.0,6,A0,A1
9.95,A0,,A0,185.0,150.0,6,A0,A1
0.65,A0,A2,A1,50.0,150.0,11,A0,A1
4.1,A1,A7,A1,101.0,150.0,12,A1,A2
1.85,A1,A2,A1,69.0,90.0,7,A0,A1
3.35,A1,A8,A1,115.0,150.0,0,A3,A2
6.9,A0,A0,A1,170.0,150.0,1,A1,A1
1.0,A0,A1,A2,0.0,5.0,0,A2,A2
2.7,A1,A0,A1,143.0,150.0,10,A0,A1
4.999,A1,A4,A1,105.0,150.0,8,A1,A1
0.45,A0,A2,A1,,150.0,2,A0,A2
5.0,A1,A2,A1,75.0,60.0,12,A0,A1
0.55,A1,A0,A1,,150.0,4,A0,A0
9.4,A0,A6,A1,,80.0,10,A0,A1
12.5,A0,A3,A0,272.0,150.0,2,A0,A1
4.4,A1,,A2,0.0,150.0,5,A1,A1
1.1,A1,A0,A1,101.0,150.0,11,A0,A1
4.999,A0,A2,A1,163.0,30.0,0,A2,A2
0.5,A0,A4,A1,131.0,150.0,0,A0,A0
4.5,A0,A0,A1,109.0,150.0,1,A1,A0
1.99,A1,A2,A1,50.0,150.0,9,A0,A1
9.499,A1,,A1,99.0,60.0,3,A0,A1
9.0,A1,A0,A1,116.0,125.0,1,A1,A1
4.85,A0,A2,A1,0.0,150.0,10,A0,A2
2.6,A1,A4,A1,150.0,150.0,8,A1,A1
1.5,A0,A7,A2,0.0,150.0,0,A2,A2
2.85,A0,A2,A1,47.0,150.0,9,A0,A1
1.15,A0,,A1,65.0,125.0,2,A0,A1
2.85,A1,A4,A1,101.0,150.0,9,A1,A1
2.8,A0,A0,A1,110.0,150.0,2,A1,A1
1.77,A0,A8,A0,145.0,150.0,9,A1,A1
2.2,A0,,A1,75.0,150.0,5,A0,A1
0.2,A1,A7,A1,45.0,125.0,1,A2,A0
1.85,A0,A4,A1,101.0,150.0,4,A0,A1
4.0,A1,A8,A1,116.0,150.0,11,A1,A1
0.5,A0,A7,A2,0.0,5.0,1,A2,A2
2.5,A1,A3,A1,136.0,150.0,4,A0,A1
11.99,A0,A4,A1,160.0,90.0,1,A0,A1
1.4,A0,A0,A1,90.0,100.0,5,A0,A1
2.9,A0,A7,A2,131.0,150.0,10,A1,A1
19.9,A1,A5,A0,355.0,150.0,11,A0,A1
0.4,A0,A2,A1,50.0,70.0,0,A0,A2
1.999,A0,A3,A2,197.0,150.0,8,A0,A2
25.0,A1,,A1,179.0,100.0,9,A0,A1
0.475,A1,A0,A1,136.0,100.0,6,A1,A1
5.5,A0,,A1,80.0,150.0,5,A1,A1
1.0,A0,,A1,75.0,150.0,4,A0,A2
0.599,A1,A2,A0,60.0,150.0,7,A0,A1
5.5,A1,A4,A1,179.0,125.0,4,A0,A1
2.599,A1,A0,A1,130.0,150.0,4,A2,A1
2.95,A0,A7,A1,111.0,150.0,1,A2,A1
2.5,A1,A8,A1,90.0,150.0,8,A1,A1
0.85,A0,,A2,0.0,150.0,5,A0,A2
3.0,A0,,A1,75.0,150.0,5,A1,A0
1.65,A1,A2,A1,60.0,150.0,12,A0,A1
1.5,A0,A7,A1,0.0,150.0,9,A0,A2
0.8,A0,A4,A1,88.0,150.0,3,A3,A1
1.1,A1,A2,A1,60.0,125.0,6,A0,A1
6.95,A0,A2,A1,82.0,70.0,4,A0,A1
5.2,A0,A2,A1,60.0,100.0,6,A0,A1
0.5,A0,,A1,0.0,150.0,6,A0,A2
7.35,A1,A6,A0,136.0,150.0,10,A0,A1
6.0,A1,A4,A1,116.0,150.0,10,A1,A1
13.99,A1,A3,A1,239.0,150.0,11,A1,A1
2.8,A0,A2,A1,92.0,150.0,5,A0,A1
21.3,A0,A4,A0,,70.0,11,A1,A1
0.3,A0,A4,A1,71.0,100.0,9,A2,A0
6.0,A1,A2,A1,69.0,40.0,7,A0,A1
64.459,A0,A4,A0,431.0,30.0,4,A0,A1
1.45,A0,A4,A1,0.0,150.0,0,A2,A2
0.0,A1,A1,A1,,150.0,3,A1,A1
1.0,A0,A2,A1,45.0,80.0,11,A0,A0
6.999,A1,A2,A1,90.0,125.0,5,A1,A1
0.25,A1,A7,A1,82.0,125.0,12,A2,A2
31.9,A0,A4,A0,184.0,10.0,5,A1,A1
4.999,A0,A6,A1,,150.0,4,A0,A2
1.85,A0,A4,A1,100.0,150.0,1,A1,A1
2.875,A0,A4,A1,131.0,150.0,9,A1,A1
13.8,A1,A0,A1,170.0,125.0,7,A0,A1
1.0,A0,,A1,60.0,150.0,12,A0,A1
0.0,A1,A7,A1,60.0,150.0,12,A2,A1
10.8,A1,A0,A0,140.0,150.0,1,A1,A1
1.6,A0,A3,A1,109.0,150.0,12,A0,A1
9.65,A1,A3,A1,99.0,60.0,9,A0,A1
2.5,A0,A0,A1,,150.0,1,A1,A1
1.99,A1,A0,A0,170.0,150.0,7,A1,A1
1.99,A0,A6,A0,150.0,150.0,3,A0,A1
16.0,A0,A0,A0,190.0,100.0,9,A1,A1
22.5,A0,A4,A0,170.0,150.0,6,A1,A1
0.75,A1,,A1,75.0,150.0,7,A0,A1
1.6,A0,A0,A1,75.0,150.0,4,A1,A1
12.4,A1,A7,A1,,150.0,5,A2,A1
1.4,A1,A4,A1,105.0,150.0,5,A0,A1
10.5,A1,A4,A0,177.0,80.0,10,A0,A1
1.5,A1,A4,A0,192.0,150.0,1,A0,A1
2.0,A1,A2,A1,75.0,150.0,4,A0,A0
2.999,A0,A4,A0,,150.0,3,A0,A1
1.25,A0,A2,A1,45.0,90.0,4,A0,A1
2.1,A0,A3,A1,131.0,150.0,3,A1,A1
2.8,A0,A8,A1,120.0,125.0,11,A1,A1
0.0,A0,,A1,99.0,125.0,0,A2,A2
1.7,A1,A4,A1,150.0,150.0,6,A0,A1
1.5,A0,A0,A1,0.0,150.0,7,A0,A1
2.8,A0,A8,A1,75.0,150.0,1,A1,A1
5.2,A0,A4,A1,105.0,125.0,10,A1,A1
0.5,A0,A2,A1,54.0,100.0,9,A0,A2
2.3,A1,A7,A1,150.0,150.0,2,A0,A1
0.0,A0,A4,A0,170.0,150.0,0,A0,A2
0.599,A1,A7,A1,0.0,150.0,0,A0,A2
1.0,A0,A2,A1,60.0,150.0,6,A0,A1
20.9,A1,A4,A0,245.0,150.0,11,A1,A2
3.75,A1,A2,A1,67.0,60.0,3,A0,A1
0.55,A1,A8,A1,114.0,150.0,0,A0,A2
26.45,A0,A5,A0,184.0,150.0,11,A1,A1
3.8,A1,A0,A1,231.0,150.0,7,A0,A1
5.6,A1,A7,A1,102.0,150.0,5,A2,A2
0.999,A0,A2,A1,50.0,150.0,8,A0,A1
5.555,A1,A7,A1,125.0,125.0,4,A2,A1
0.75,A1,A4,A1,75.0,150.0,4,A2,A1
8.9,A0,A0,A0,140.0,125.0,7,A1,A1
0.5,A0,A7,A1,0.0,125.0,0,A2,A2
0.888,A1,A0,A1,82.0,150.0,12,A3,A1
1.5,A1,A4,A1,98.0,150.0,10,A0,A1
9.89,A1,A7,A1,143.0,125.0,1,A1,A1
1.999,A0,A6,A1,109.0,150.0,3,A2,A0
0.199,A0,A7,A1,75.0,150.0,0,A0,A2
27.0,A0,A0,A0,245.0,125.0,6,A1,A1
0.699,A1,,A1,0.0,150.0,0,A0,A2
2.1,A0,A2,A0,75.0,150.0,5,A0,A1
3.7,A1,A0,A2,0.0,150.0,7,A1,A2
5.9,A1,A2,A1,82.0,30.0,9,A0,A1
1.2,A1,A2,A1,75.0,150.0,5,A0,A1
5.49,A0,A0,A1,105.0,150.0,8,A1,A1
14.5,A0,A6,A0,326.0,125.0,7,A0,A1
6.8,A0,A7,A0,77.0,150.0,12,A1,A1
2.6,A1,A4,A1,75.0,150.0,0,A0,A2
1.85,A0,A2,A1,,90.0,12,A0,A2
2.8,A0,A0,A2,170.0,150.0,2,A2,A2
3.1,A0,A4,A0,125.0,100.0,6,A0,A1
0.899,A0,A4,A1,75.0,150.0,3,A0,A2
1.299,A1,A0,A1,150.0,150.0,0,A0,A1
12.5,A1,A5,A0,152.0,90.0,3,A0,A2
10.99,A0,A4,A1,170.0,150.0,11,A1,A1
0.2,A1,A2,A1,43.0,150.0,8,A0,A1
7.49,A0,,A1,170.0,50.0,3,A0,A1
0.75,A1,A4,A0,170.0,150.0,11,A0,A1
3.1,A1,A4,A1,150.0,150.0,5,A0,A2
8.55,A1,A4,A1,143.0,100.0,10,A0,A1
1.75,A0,A0,A2,0.0,150.0,8,A2,A2
0.5,A0,A0,A1,0.0,150.0,0,A0,A1
1.95,A1,A7,A1,103.0,150.0,0,A0,A2
2.0,A0,A8,A0,110.0,150.0,10,A0,A2
28.5,A0,A0,A0,200.0,30.0,8,A1,A1
1.45,A0,A4,A0,116.0,150.0,6,A0,A1
2.95,A1,A2,A1,65.0,125.0,6,A0,A1
10.5,A0,A4,A1,150.0,125.0,9,A1,A1
5.25,A0,A0,A1,170.0,150.0,8,A2,A2
0.35,A1,A2,A1,45.0,80.0,12,A0,A1
0.0,A1,A0,A1,70.0,150.0,3,A0,A2
3.5,A1,A7,A1,75.0,150.0,0,A2,A1
0.75,A1,A0,A1,198.0,150.0,2,A0,A0
2.2,A1,A2,A1,75.0,150.0,1,A0,A1
2.5,A0,A2,A1,,150.0,2,A0,A2
0.0,A0,A7,A2,0.0,150.0,0,A2,A2
10.79,A1,A2,A1,90.0,70.0,11,A1,A1
1.35,A1,A2,A1,60.0,150.0,8,A0,A1
0.8,A0,A0,A1,125.0,150.0,5,A2,A1
4.444,A0,A0,A1,140.0,150.0,9,A1,A1
3.2,A0,A7,A1,50.0,150.0,0,A2,A1
4.5,A1,A4,A1,75.0,40.0,4,A0,A1
3.725,A1,A0,A1,143.0,150.0,9,A0,A1
1.3,A0,A7,A1,55.0,125.0,6,A0,A1
46.9,A0,A3,A1,,20.0,11,A0,A1
0.25,A0,A2,A1,75.0,150.0,0,A0,A0
16.0,A0,A6,A1,105.0,90.0,3,A1,A1
9.55,A0,A4,A0,177.0,150.0,6,A0,A1
10.5,A1,A2,A1,98.0,50.0,2,A0,A1
3.879,A0,A4,A1,132.0,150.0,10,A0,A1
0.65,A1,A7,A1,54.0,150.0,8,A2,A2
6.49,A0,A8,A1,88.0,150.0,3,A1,A1
9.599,A1,A2,A1,,100.0,11,A0,A1
5.2,A1,A2,A1,80.0,70.0,2,A0,A0
6.9,A1,A4,A0,224.0,125.0,11,A0,A1
7.5,A1,A2,A1,73.0,60.0,8,A0,A1
3.35,A1,A0,A0,177.0,150.0,6,A1,A0
15.95,A0,A8,A1,140.0,40.0,8,A1,A1
1.1,A0,A6,A1,110.0,40.0,0,A1,A1
2.7,A0,A0,A1,116.0,150.0,3,A1,A1
5.199,A1,A2,A1,53.0,125.0,7,A0,A2
0.3,A1,A4,A1,101.0,150.0,5,A2,A2
1.46,A0,A4,A1,100.0,150.0,8,A3,A1
2.49,A0,A4,A1,90.0,150.0,11,A1,A1
4.0,A1,A2,A1,102.0,125.0,3,A0,A1
1.3,A0,A3,A0,150.0,150.0,7,A0,A1
4.0,A1,A7,A1,98.0,125.0,12,A0,A2
5.89,A0,A4,A1,140.0,150.0,6,A1,A1
4.75,A0,A8,A1,101.0,150.0,10,A1,A1
0.7,A1,A4,A1,136.0,150.0,6,A0,A0
0.8,A0,A2,A1,,150.0,3,A0,A1
1.3,A0,A1,A1,34.0,10.0,1,A1,A2
0.65,A1,A4,A1,90.0,150.0,5,A1,A1
1.899,A0,A0,A1,160.0,150.0,10,A1,A1
6.5,A0,A8,A1,0.0,150.0,2,A1,A1
1.2,A1,A2,A1,75.0,150.0,6,A0,A1
0.35,A1,A2,A1,45.0,150.0,3,A0,A1
7.799,A0,A3,A1,,125.0,9,A0,A1
4.0,A0,A5,A1,75.0,125.0,8,A0,A1
2.149,A1,A4,A1,75.0,150.0,2,A0,A1
14.99,A1,A4,A1,,125.0,11,A1,A1
5.8,A0,A4,A0,155.0,150.0,7,A1,A1
2.3,A0,A4,A0,280.0,150.0,5,A0,A1
2.9,A0,A4,A0,0.0,5.0,2,A0,A2
4.1,A1,,A1,147.0,125.0,5,A0,A1
10.9,A0,A6,A1,120.0,60.0,6,A0,A1
25.65,A1,A4,A0,204.0,150.0,2,A1,A1
0.95,A1,A8,A1,0.0,150.0,3,A0,A1
4.9,A1,,A1,136.0,150.0,7,A1,A2
12.5,A1,A2,A0,71.0,50.0,5,A0,A1
8.2,A0,A8,A1,86.0,125.0,6,A1,A1
4.9,A0,,A1,120.0,150.0,10,A1,A2
6.45,A1,A5,A1,150.0,90.0,1,A0,A1
2.999,A1,A4,A0,150.0,150.0,4,A1,A0
2.0,A1,A4,A1,34.0,50.0,9,A0,A2
1.6,A1,A4,A1,144.0,150.0,6,A3,A1
24.0,A1,A2,A1,230.0,50.0,4,A0,A1
0.0,A0,A4,A1,150.0,150.0,3,A0,A2
4.8,A1,A0,A1,179.0,150.0,1,A0,A1
1.25,A1,A4,A1,116.0,125.0,6,A0,A1
0.8,A0,A4,A1,,150.0,7,A0,A1
0.5,A0,A8,A1,145.0,150.0,6,A0,A0
5.2,A0,A8,A1,150.0,150.0,6,A0,A1
6.39,A0,,A1,150.0,150.0,3,A1,A1
1.5,A0,A2,A1,50.0,90.0,6,A0,A1
3.0,A0,A0,A1,116.0,150.0,4,A0,A1
16.5,A0,A6,A1,140.0,70.0,5,A1,A1
11.0,A0,A0,A1,140.0,150.0,5,A1,A1
0.25,A0,A2,A1,90.0,150.0,6,A0,A1
0.0,A0,A2,A1,0.0,150.0,11,A0,A2
14.999,A1,A5,A1,115.0,40.0,12,A1,A1
0.5,A1,A7,A1,90.0,150.0,0,A0,A2
18.5,A1,A7,A0,260.0,150.0,0,A3,A2
3.9,A1,A0,A1,131.0,150.0,12,A1,A1
47.9,A1,A6,A1,325.0,80.0,4,A0,A1
0.15,A1,A7,A1,0.0,150.0,5,A2,A0
14.99,A1,A4,A1,,90.0,8,A1,A1
1.2,A1,A2,A0,65.0,80.0,6,A0,A1
2.699,A0,A6,A0,61.0,100.0,2,A0,A1
5.0,A1,A4,A1,,90.0,3,A0,A1
0.99,A1,A2,A1,58.0,150.0,7,A0,A1
2.65,A0,A2,A1,58.0,90.0,8,A0,A1
0.85,A1,A2,A1,50.0,150.0,4,A0,A1
4.2,A1,A7,A1,200.0,150.0,10,A2,A1
0.35,A0,A2,A1,75.0,150.0,1,A0,A1
4.2,A1,A8,A0,204.0,150.0,11,A0,A1
1.0,A0,A2,A0,0.0,100.0,11,A0,A0
18.0,A0,,A1,218.0,125.0,10,A0,A1
5.799,A0,A8,A1,75.0,150.0,9,A1,A1
7.8,A0,A0,A2,0.0,150.0,10,A1,A1
3.0,A0,A0,A1,121.0,150.0,11,A1,A1
1.6,A1,A2,A1,116.0,150.0,11,A0,A1
12.2,A0,A5,A0,286.0,100.0,12,A1,A1
1.299,A0,,A1,0.0,150.0,6,A0,A1
0.799,A0,A2,A1,60.0,150.0,11,A0,A1
1.9,A0,A2,A1,60.0,50.0,11,A0,A1
7.988,A0,A6,A0,116.0,150.0,12,A0,A1
5.5,A1,A8,A1,0.0,125.0,5,A1,A1
8.9,A1,A4,A0,177.0,125.0,1,A0,A1
6.5,A0,A4,A1,116.0,90.0,12,A0,A1
0.35,A0,A0,A2,100.0,150.0,0,A2,A0
11.999,A1,,A0,172.0,150.0,10,A2,A1
2.95,A1,A0,A1,100.0,150.0,8,A0,A1
29.5,A0,,A0,,90.0,3,A0,A1
0.6,A0,A2,A1,50.0,150.0,5,A0,A1
3.45,A1,A7,A1,101.0,150.0,0,A1,A2
9.29,A1,A5,A1,150.0,150.0,12,A2,A1
0.35,A0,A1,A1,75.0,150.0,6,A1,A0
24.8,A0,A5,A0,177.0,90.0,1,A1,A1
0.5,A0,A4,A1,75.0,125.0,5,A0,A1
1.2,A0,A7,A1,101.0,150.0,0,A0,A0
1.45,A1,A8,A1,90.0,150.0,10,A1,A1
2.19,A0,A8,A1,110.0,150.0,10,A1,A1
11.99,A1,A0,A1,170.0,150.0,1,A1,A1
1.549,A0,A0,A1,101.0,150.0,9,A0,A1
0.9,A0,A2,A1,,150.0,9,A0,A2
1.44,A0,,A1,50.0,90.0,3,A0,A2
0.65,A1,,A1,115.0,150.0,0,A1,A0
1.6,A1,A8,A1,101.0,150.0,2,A2,A2
1.799,A1,A7,A1,90.0,150.0,4,A2,A1
1.35,A0,A8,A1,70.0,150.0,10,A1,A1
5.0,A1,A6,A2,0.0,5.0,0,A2,A2
10.9,A1,A2,A1,105.0,100.0,6,A0,A1
2.4,A0,A0,A1,125.0,150.0,11,A1,A1
2.75,A1,A1,A1,86.0,150.0,9,A1,A1
23.5,A0,A6,A1,204.0,60.0,4,A0,A1
4.444,A0,A2,A1,69.0,80.0,6,A0,A1
0.95,A1,A2,A1,50.0,150.0,1,A0,A1
0.5,A0,A4,A1,101.0,150.0,9,A0,A0
0.55,A0,A0,A1,90.0,150.0,8,A1,A1
0.1,A1,A2,A1,55.0,150.0,0,A0,A0
1.45,A0,A5,A1,95.0,150.0,5,A0,A0
5.12,A0,A4,A0,193.0,125.0,12,A0,A1
3.9,A1,A4,A1,105.0,150.0,11,A1,A1
0.59,A1,A2,A1,,125.0,5,A0,A2
8.75,A0,A8,A0,204.0,125.0,10,A1,A1
4.5,A1,A0,A1,0.0,20.0,0,A0,A1
3.9,A1,,A1,69.0,150.0,10,A1,A1
1.999,A0,A4,A1,150.0,150.0,9,A0,A2
3.7,A1,A4,A1,0.0,70.0,9,A0,A0
24.2,A0,A4,A0,,70.0,2,A1,A1
7.99,A0,A0,A1,129.0,100.0,9,A0,A1
2.6,A1,A2,A1,52.0,90.0,10,A0,A1
0.899,A0,A0,A1,115.0,150.0,0,A1,A0
1.45,A1,A7,A1,92.0,150.0,7,A2,A2
1.2,A0,A7,A1,150.0,150.0,5,A0,A1
8.999,A1,A5,A0,,150.0,10,A1,A1
1.5,A1,A6,A1,75.0,150.0,7,A0,A2
1.0,A1,A2,A1,0.0,125.0,10,A0,A1
7.999,A0,A4,A1,122.0,150.0,5,A0,A1
0.4,A0,A7,A1,0.0,150.0,0,A0,A2
2.599,A0,A7,A0,131.0,150.0,12,A1,A1
1.0,A1,A7,A0,66.0,150.0,6,A1,A0
2.5,A1,A5,A0,218.0,150.0,4,A0,A2
0.65,A1,A4,A1,101.0,150.0,1,A0,A1
8.999,A1,A2,A1,68.0,70.0,3,A4,A1
5.5,A0,,A1,80.0,125.0,11,A0,A1
3.999,A0,A4,A1,105.0,150.0,7,A3,A1
1.7,A1,A4,A1,90.0,150.0,7,A0,A1
21.35,A0,A5,A1,140.0,30.0,7,A1,A1
5.799,A0,A0,A1,143.0,125.0,3,A1,A1
28.85,A1,A3,A0,184.0,70.0,6,A0,A1
1.4,A0,A4,A1,155.0,150.0,10,A0,A1
20.5,A0,A4,A0,184.0,70.0,10,A1,A1
